timestamp,T2r,T2e,T1
2025-04-22T02:37:32.445893,"[1.7770683393587996, 1.3612080207372612]","[15.588932972648124, 0.2759838829029282]",12.082642449672862
2025-04-22T02:38:20.743004,"[2.42585700671731, 1.3870951391206745]","[15.89080969443391, 0.2730523414440378]",11.786999482557288
2025-04-22T02:39:09.074658,"[1.1489723848855586, 1.2927644522742732]","[18.205581954437026, 0.2736505107096274]",11.556037863204516
2025-04-22T02:39:57.433482,"[0.9154110501875441, 1.2508253517304784]","[15.029177502783991, 0.278403437316912]",11.94015012134503
2025-04-22T02:40:45.735473,"[1.102599844636682, 1.274134123503087]","[11.373136732401514, 0.2741256236816949]",13.119403055827325
2025-04-22T02:41:34.152227,"[1.0442924743361037, 1.2935273254558908]","[22.15718943881513, 0.26578488449648185]",11.3491458043266
2025-04-22T02:42:22.456412,"[1.0804817155718456, 1.2770137293819657]","[9.216937264727852, 0.2737956499591183]",12.703643541000657
2025-04-22T02:43:10.748800,"[0.8505901557887482, 1.2252151501487418]","[7.612422520098286, 0.280475629847007]",12.289275619750144
2025-04-22T02:43:59.113624,"[0.8853797354245906, 1.2530187957392966]","[10.387607169301724, 0.26323616421219187]",12.561736520465967
2025-04-22T02:44:47.425628,"[1.453860044787623, 1.3334757250532547]","[8.80273210274307, 0.2692064534961376]",11.420965562857223
2025-04-22T02:45:36.040072,"[1.2280157232191418, 1.3124710343478787]","[38.1004922214377, 0.26829956047473713]",11.753341595858627
2025-04-22T02:46:24.375165,"[0.9476796803207217, 1.297623180373197]","[13.647807170433001, 0.2751438486885678]",12.655518741297792
2025-04-22T02:47:12.685160,"[1.077918815302044, 1.292427300037052]","[17.389094401864035, 0.27137228678337255]",10.904269614087895
2025-04-22T02:48:00.999722,"[1.1257857888094471, 1.2954726867503785]","[12.795249871418907, 0.27547556591226696]",12.421965923594014
2025-04-22T02:48:49.336042,"[1.0743256367248637, 1.2974479008361373]","[12.838434760023329, 0.273586921311022]",13.074917216920488
2025-04-22T02:49:37.870021,"[1.1970394913143467, 1.3095711475413019]","[19.03410842746651, 0.262365207881166]",12.166089160963747
2025-04-22T02:50:26.155897,"[1.5217404527118221, 1.3292328501155284]","[14.991581566307213, 0.2779957539829834]",12.909497383712058
2025-04-22T02:51:14.712614,"[1.3402604251328152, 1.3400930262333839]","[45.87324266148408, 0.27038288942394706]",11.67853417265808
2025-04-22T02:52:03.017285,"[1.0333544973934206, 1.3190806207382106]","[12.931469325652271, 0.27483258886893047]",12.175309100817223
2025-04-22T02:52:51.316716,"[1.0194209861435484, 1.3092969736404267]","[11.694343092061217, 0.2698489499152492]",13.587285403007924
2025-04-22T02:53:39.706888,"[1.212495863629136, 1.325569820154496]","[74.18290375604619, 0.26882596376053947]",11.246389495708401
2025-04-22T02:54:28.040290,"[1.1884094263547798, 1.3312002146787796]","[12.859779520682606, 0.2773202032642472]",11.861670741923605
2025-04-22T02:55:16.832983,"[1.159967661962216, 1.2762207498432492]","[21.970717923064054, 0.27491116389459824]",12.984804020422258
2025-04-22T02:56:05.130276,"[1.2432535181933864, 1.2878198105236427]","[8.452681280902388, 0.27405054677929375]",11.895912413108165
2025-04-22T02:56:53.450087,"[1.1050005434305499, 1.2785837934306858]","[12.132278012762237, 0.27624882670612294]",12.45051379743089
2025-04-22T02:57:41.777119,"[0.9059519150423804, 1.2631497370313864]","[195.17927759344468, 0.27131311606901765]",12.086469803921586
2025-04-22T02:58:30.065807,"[0.9704074130118963, 1.2656690112590532]","[18.799254443535894, 0.271017509257792]",11.500280059644187
2025-04-22T02:59:18.462752,"[1.4230198419920663, 1.3254392642483133]","[21.832779206675397, 0.2758865207009342]",10.786133363237738
2025-04-22T03:00:06.796648,"[1.359195630207962, 1.3314189110091883]","[8.134934874834897, 0.2805510023769666]",12.423621970659028
2025-04-22T03:00:55.123654,"[1.3208592277692623, 1.3045808980182345]","[31.309227096991723, 0.2757187409782773]",12.319565774442486
2025-04-22T03:01:43.452790,"[1.0981387693916584, 1.284799708204666]","[13.038468942005855, 0.27219988274021123]",11.844536494709157
2025-04-22T03:02:31.782546,"[1.1737502687084371, 1.270239798415452]","[17.492218428668107, 0.2647801084586816]",12.76427112327396
2025-04-22T03:03:20.114531,"[1.5882148305441954, 1.3219251616981014]","[10.6966156573023, 0.2667272729752965]",11.393099720679018
2025-04-22T03:04:08.446749,"[1.518386200702232, 1.3319543560007423]","[9.875861453563536, 0.27459049481245135]",13.19701264876172
2025-04-22T03:04:56.753252,"[1.435113800997678, 1.3040347978938165]","[17.75688268469276, 0.2698324236487828]",11.966474558500222
2025-04-22T03:05:45.047403,"[1.5250461958374593, 1.3086777560978762]","[33.75494960359798, 0.2779025587224715]",12.615869120610826
2025-04-22T03:06:33.350983,"[1.2272215012784395, 1.314393990317373]","[10.143055644167044, 0.27333240736346864]",13.40867285601209
2025-04-22T03:07:21.674869,"[0.9974154796425608, 1.2967634191951811]","[17.231654505665812, 0.2705824404231221]",12.089586144582597
2025-04-22T03:08:10.005992,"[1.108797473092279, 1.306442301065144]","[15.380663743080454, 0.27522579862068675]",12.85012763209205
2025-04-22T03:08:58.304095,"[2.821177552553767, 1.4043409675514527]","[120.1396474452783, 0.26664359268774795]",11.242274517595165
2025-04-22T03:09:46.584968,"[2.7514243141624695, 1.4305208344213343]","[14.801458676751706, 0.28156328290030963]",12.562712077013838
2025-04-22T03:10:34.911361,"[3.5776680287385374, 1.439483796244847]","[9.50286320799167, 0.27434066967147075]",11.83636836479571
2025-04-22T03:11:23.234574,"[2.0423156242330003, 1.395643043538632]","[9.698436604040014, 0.27615991948474683]",12.21916380478262
2025-04-22T03:12:11.565389,"[4.26815238572159, 1.4204919349939766]","[18.243026426924228, 0.2790075319412657]",12.351557380704229
2025-04-22T03:12:59.894593,"[2.339374933881977, 1.3935491387002106]","[14.350708400425058, 0.27393485110487426]",13.393989737031632
2025-04-22T03:13:48.203255,"[3.354192539079513, 1.4139853969013343]","[20.914978163061424, 0.277436255883587]",11.594040778010644
2025-04-22T03:14:36.524900,"[3.545851031546209, 1.3984563029424049]","[12.170601394331413, 0.27517395526566224]",13.273647020004926
2025-04-22T03:15:25.217889,"[2.0255112022786586, 1.401008763263361]","[33.06013815536966, 0.2805017320587506]",10.95355518627802
2025-04-22T03:16:13.544436,"[3.5676961460416377, 1.4260830822626325]","[11.191816628882378, 0.2739069722265701]",12.837499104679095
2025-04-22T03:17:01.834921,"[2.8229557750332916, 1.432330297770716]","[10.26817896269161, 0.28394693524974146]",11.832818432233474
2025-04-22T03:17:50.175926,"[3.1413680606539347, 1.4188314425311992]","[15.393415916411556, 0.2812462153215889]",11.590692296569532
2025-04-22T03:18:38.404331,"[4.060668568310156, 1.4248422779294723]","[19.269346717773566, 0.2872129227317064]",11.088506779612835
2025-04-22T03:19:26.724873,"[2.915767179796306, 1.4232623556431259]","[14.368141243312063, 0.26662116130067526]",10.60811086360684
2025-04-22T03:20:14.988638,"[1.8391420312748654, 1.324152177399367]","[18.580270206159337, 0.2734930272491827]",12.624607845585304
2025-04-22T03:21:03.289695,"[1.5859455426142595, 1.3517363725945035]","[21.546705579145527, 0.2729281822928282]",11.882179859987273
2025-04-22T03:21:51.584164,"[1.2247792369413733, 1.3436900161532686]","[55.76351564025646, 0.270033490667672]",11.911051110852368
2025-04-22T03:22:39.914518,"[1.2324608620497206, 1.3088112163767782]","[8.631299505957585, 0.2774110559729306]",12.106486438223776
2025-04-22T03:23:28.243386,"[1.43109895155288, 1.3499983501552792]","[17.749215640676457, 0.276161735455426]",12.262301789162168
2025-04-22T03:24:16.580141,"[1.510212391274116, 1.3308511530436808]","[21.103220677270045, 0.27272565330263854]",12.7897539329182
2025-04-22T03:25:04.908252,"[1.4380103394556076, 1.342043703653581]","[14.239519511794505, 0.2686076128776733]",13.287201680006556
2025-04-22T03:25:53.236341,"[1.0285988177441625, 1.2980819808409008]","[25.883315340786133, 0.2733534379056768]",13.521720792509653
2025-04-22T03:26:41.562251,"[1.7207266197157542, 1.3421539154607487]","[30.90824214311611, 0.2670071651887782]",12.127620791159215
2025-04-22T03:27:29.847782,"[1.6500285984496426, 1.3596796489603316]","[10.853565711542183, 0.2742926926875522]",11.661442712584929
2025-04-22T03:28:18.142215,"[0.9794557343324106, 1.2950414571766986]","[13.406633768347668, 0.27455871082442806]",11.584426239768263
2025-04-22T03:29:06.442157,"[3.350254085767774, 1.4216210605445712]","[9.834888452949052, 0.2714669122398772]",12.383066802141448
2025-04-22T03:29:54.771127,"[2.029429303981772, 1.4195799588777636]","[34.98900724647802, 0.28429358226056856]",11.89365285568492
2025-04-22T03:30:43.070456,"[1.8051639482195687, 1.4064484253023215]","[2677.736784264766, 0.27929169552694955]",12.369321401829913
2025-04-22T03:31:31.360396,"[5.613272557920664, 1.4346283504464852]","[10.349370749270843, 0.2746392350375948]",12.941149426547776
2025-04-22T03:32:19.674175,"[3.415497995339493, 1.4244311746284506]","[17.747423128496155, 0.27711085879643615]",11.761166807693217
2025-04-22T03:33:07.967020,"[2.6676100932200537, 1.4002613599196323]","[21.996852359111852, 0.27378049074469546]",13.287771051834403
2025-04-22T03:33:56.299617,"[1.648285130760784, 1.3411992391948049]","[28.815120882420732, 0.2749421585575482]",12.155109210673727
2025-04-22T03:34:44.592903,"[1.055614266898681, 1.3005223461880915]","[8.931041358917904, 0.2755377165967521]",12.755034981615843
2025-04-22T03:35:32.882493,"[4.349597439303569, 0.9483838685184853]","[13.87802473502613, 0.2690194647207549]",12.02152568219269
2025-04-22T03:36:21.195363,"[3.1776955120114225, 0.9444643092987373]","[10.754415529973315, 0.26408089832217607]",12.845113751464702
2025-04-22T03:37:09.526293,"[3.8027416601503856, 0.924512836582295]","[8.58556618161222, 0.267011863464929]",12.164796406473195
2025-04-22T03:37:57.856501,"[3.1138555560314627, 0.9493892913200788]","[12.02219907247628, 0.2663415595099097]",12.210765210081888
2025-04-22T03:38:46.185220,"[3.219975418370226, 0.9074587375176923]","[11.908529170991125, 0.26475950907510537]",13.401127038704052
2025-04-22T03:39:34.461214,"[3.7178440345875234, 0.9198842589438896]","[9.936581969679578, 0.25786927303722607]",12.112430618922593
2025-04-22T03:40:22.762089,"[3.9586524026399257, 0.9677634863353615]","[10.676643835152108, 0.25910418210085506]",11.464215592944045
